date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2019-11-15,shot,unknown weapon,26.0,M,W,Charlotte,CA,False,undetermined,Car,False,-76.4001,39.5559,True
2015-11-06,shot,gun,18.0,M,W,Wadesboro,TN,False,undetermined,,False,-106.5942,30.8907,True
2017-10-27,shot,gun,34.0,M,W,Indiantown,AK,False,attack,Not fleeing,False,-94.5666,35.865,True
2020-12-23,shot,ax,34.0,M,W,Joliet,LA,False,other,,False,-104.8608,29.412,True
2020-01-17,shot,knife,24.0,M,H,Powder Springs,TX,False,other,Foot,False,-71.5824,36.292500000000004,True
2019-05-21,shot,gun,47.0,M,W,Auburn,TX,True,attack,Car,False,-95.65379999999999,28.5831,True
2018-04-18,shot,metal object,38.0,M,B,Pavilion Township,PA,False,undetermined,Not fleeing,False,-91.63980000000001,30.291299999999996,True
2020-08-13,shot,gun,26.0,M,B,Phoenix,MO,False,attack,Foot,False,-105.6267,42.8814,True
2018-01-27,shot,sword,33.0,M,W,San Antonio,PA,False,other,Not fleeing,False,-106.1046,30.6216,True
2018-08-27,shot,knife,27.0,M,B,Redding,OK,False,other,Not fleeing,False,-94.5783,36.5103,True
2017-04-25,shot,gun,50.0,M,W,Lizella,MS,False,attack,Not fleeing,False,-77.6511,37.504799999999996,True
2017-08-27,shot,knife,24.0,M,W,Farmington,CO,False,attack,Not fleeing,False,-80.6976,31.5576,True
2015-12-17,shot,gun,32.0,M,W,Kent,MS,False,other,Foot,True,-67.6071,36.0117,True
2020-08-17,shot and Tasered,knife,25.0,M,B,Weslaco,NY,False,attack,Not fleeing,False,-87.82469999999999,31.8834,True
2017-09-26,shot,gun,53.0,M,W,Coolin,OH,True,attack,Not fleeing,True,-70.9641,34.5924,True
2017-12-28,shot,knife,38.0,M,N,Elkhart,ND,False,attack,Not fleeing,False,-108.4365,31.533299999999997,True
2020-01-06,shot,gun,37.0,M,B,Aurora,MS,True,attack,Not fleeing,False,-109.8477,33.6456,True
2015-03-09,shot,unarmed,45.0,M,W,Brevard,KY,False,attack,Foot,True,-68.5719,33.1488,True
2018-04-06,shot,knife,43.0,M,B,Federal Way,OK,False,other,Not fleeing,False,-76.338,29.286899999999996,True
2020-10-19,shot,gun,31.0,M,B,Thornton,CO,False,attack,Other,False,-79.4187,38.709900000000005,True
2019-04-01,shot,gun,33.0,M,W,LaFollette,NJ,True,other,Not fleeing,False,-81.5112,37.35,True
2017-01-16,shot,toy weapon,53.0,M,B,Fulton,OH,True,attack,Not fleeing,False,-110.1168,42.852599999999995,True
2019-11-15,shot,gun,41.0,M,H,Cleveland,AZ,False,attack,Not fleeing,False,-88.785,26.459999999999997,True
2016-05-16,shot,incendiary device,48.0,M,W,Riverdale,VA,False,other,,True,-110.8125,39.6837,True
2015-09-28,shot,unarmed,38.0,M,B,Miami,OH,False,attack,Foot,False,-74.2491,24.7113,True
2021-01-21,shot,knife,26.0,M,H,College Station,AZ,True,attack,Not fleeing,False,-73.6452,30.115800000000004,True
2021-02-19,shot,unknown weapon,49.0,M,H,Catasauqua,FL,False,attack,Other,False,-87.7293,31.9419,True
2016-04-23,shot,unarmed,35.0,F,W,Norfolk,HI,True,other,,True,-84.6513,32.625,True
2015-06-17,shot,gun,48.0,M,W,Hobbs,DE,False,other,Other,False,-78.5565,27.342,True
2017-07-04,shot,gun,35.0,M,N,Pleasant View,AZ,False,other,Not fleeing,False,-79.1208,38.7414,True
2017-03-03,shot,gun,27.0,M,W,Lemoore,FL,True,other,Not fleeing,False,-78.12180000000001,32.5278,True
2015-09-23,shot,knife,29.0,M,W,Wilmington,SC,False,attack,Not fleeing,False,-100.87469999999999,36.9747,True
2018-04-28,shot,gun,41.0,M,W,Northglenn,TX,False,attack,Car,False,-106.5222,30.6936,True
2017-01-27,shot,gun,35.0,M,W,Alhambra,IL,True,other,Car,False,-67.3569,36.1233,True
2017-03-02,shot,knife,39.0,M,W,Rib Mountain,MN,False,other,Not fleeing,False,-87.52409999999999,29.5758,True
2020-10-04,shot,toy weapon,33.0,M,B,Las Cruces,KY,False,other,Not fleeing,False,-105.5763,31.069799999999997,True
2019-12-11,shot,gun,53.0,M,B,League City,TX,False,attack,Car,False,-73.9314,30.7782,True
2016-11-15,shot,gun,29.0,M,B,Webster,WA,False,attack,Not fleeing,True,-107.1207,31.803300000000004,True
2020-02-06,shot and Tasered,knife,36.0,M,A,Port Charlotte,NC,True,attack,Not fleeing,True,-105.2847,29.3814,True
2019-06-13,shot,gun,38.0,M,B,Rockville,CA,False,other,Foot,True,-104.7663,40.331700000000005,True
2015-09-20,shot,gun,39.0,M,H,Harrisonburg,FL,False,attack,Not fleeing,False,-74.55149999999999,35.889300000000006,True
2020-08-09,shot,gun,17.0,M,O,Tulsa,VA,False,attack,Not fleeing,False,-86.39099999999999,37.118700000000004,True
2020-01-09,shot,gun,46.0,M,H,New York,TX,True,attack,Not fleeing,False,-109.7226,33.5295,True
2016-04-16,shot,gun,26.0,M,B,Antioch,MO,False,attack,Not fleeing,False,-85.7538,26.7381,True
2021-01-18,shot,unknown weapon,46.0,M,O,Toledo,FL,False,other,Car,False,-87.5664,29.495700000000003,True
2017-01-30,shot,gun,45.0,F,B,Fresno,IL,False,other,,False,-73.17,26.0802,True
2017-06-15,shot,gun,32.0,M,B,Newton,LA,False,attack,Car,False,-106.52579999999999,30.6882,True
2020-03-11,shot,gun,21.0,M,B,Elkton,FL,False,attack,Not fleeing,False,-83.9862,40.365899999999996,True
2019-04-14,shot,gun,70.0,M,B,Portland,PA,False,attack,Not fleeing,False,-84.72420000000001,32.632200000000005,True
2018-09-08,shot,gun,16.0,M,B,Citronelle,TX,False,attack,Not fleeing,False,-107.7984,33.0624,True
2019-06-02,shot,gun,41.0,M,W,Walnut Creek,AL,False,attack,Not fleeing,False,-105.5682,30.537899999999997,True
2015-08-08,shot,gun,54.0,M,W,Brookshire,TX,False,other,Foot,False,-95.3937,32.0931,True
2019-12-20,shot,gun,31.0,M,B,Winston-Salem,CO,False,other,Other,False,-100.62,30.051000000000002,True
2016-01-16,shot,toy weapon,39.0,M,H,Beaverton,TX,False,attack,Not fleeing,False,-71.82809999999999,32.4972,True
2020-01-05,shot,gun,34.0,M,W,Lubbock,MS,False,attack,Foot,False,-109.1268,34.1883,True
2019-09-15,shot,gun,32.0,M,B,St. Paul,NC,False,attack,Car,False,-106.5033,30.5118,True
2015-03-08,shot,gun,27.0,M,W,Oklahoma City,IN,False,attack,Not fleeing,False,-94.0572,35.7804,True
2020-05-09,shot,gun,27.0,M,H,Silver Spring,FL,False,attack,Car,False,-88.0101,27.1782,True
2020-09-12,shot,gun and car,24.0,M,W,West Sacramento,TX,False,attack,Foot,False,-73.7685,25.280099999999997,True
2020-12-28,shot,vehicle,35.0,M,W,Phoenix,TX,False,attack,Not fleeing,False,-87.7869,31.899600000000003,True
2017-03-16,shot,knife,21.0,M,H,Warren,IL,False,attack,Not fleeing,False,-87.9003,27.3564,True
2015-07-05,shot,unarmed,36.0,M,B,Hawaiian Gardens,GA,False,other,Foot,True,-107.1639,30.914099999999998,True
2020-12-04,shot,toy weapon,27.0,M,B,Wayne County,LA,True,other,Foot,False,-97.8831,31.968000000000004,True
2017-06-13,shot,vehicle,32.0,M,W,Jerseyville,TX,False,attack,Car,False,-75.8565,29.945700000000002,True
2015-08-28,shot,gun,30.0,M,B,Spanish Fork,FL,False,attack,Not fleeing,False,-89.5266,24.7986,True
2016-07-01,shot,unknown weapon,33.0,M,W,Cartersville,NY,False,other,Not fleeing,False,-80.93700000000001,31.682700000000004,True
2019-10-22,shot,box cutter,57.0,M,W,Carson,OK,False,attack,Foot,False,-83.8737,41.1363,True
2019-01-12,shot,machete,35.0,M,W,Dearborn County,UT,True,other,Not fleeing,False,-105.58259999999999,30.718799999999998,True
2021-01-05,shot,gun,35.0,M,B,Austin,MS,True,attack,Not fleeing,False,-106.4196,30.6468,True
2016-03-26,shot,knife,55.0,M,W,Tampa,ID,True,other,Not fleeing,False,-85.82039999999999,26.759700000000002,True
2018-11-09,shot,vehicle,38.0,M,B,Minneapolis,FL,False,attack,Car,False,-85.1823,29.2995,True
2017-04-13,shot,gun,35.0,M,W,Udall,AR,False,other,Car,False,-76.4613,29.179799999999997,True
2019-11-15,shot,gun,49.0,M,W,Cleveland,TX,False,other,Not fleeing,True,-132.9444,58.35419999999999,True
2022-04-05,shot,vehicle,46.0,M,W,Houston,AZ,False,attack,Car,False,-105.5682,30.537899999999997,True
2017-11-08,shot,gun,38.0,M,W,Roanoke,KY,False,other,Not fleeing,False,-73.53,33.7266,True
2016-01-31,shot,unarmed,42.0,M,W,Wilkinsburg,MN,True,other,Not fleeing,True,-77.7933,31.9392,True
2015-11-11,shot,gun,36.0,M,B,Aiken,OH,True,attack,Not fleeing,False,-81.5238,37.35,True
2017-08-31,shot,gun,34.0,M,W,Bakersfield,TX,False,other,Foot,True,-109.6506,33.5655,True
2021-04-04,shot,gun,50.0,M,A,Birmingham,HI,False,attack,Foot,False,-79.8435,31.4415,True
2018-06-19,shot,gun,30.0,M,B,Stone Mountain,TX,False,other,Not fleeing,False,-72.1998,23.5863,True
2019-06-04,shot,gun,51.0,M,W,Davidsonville,UT,False,other,Not fleeing,False,-78.03,30.236399999999996,True
2017-10-16,shot,toy weapon,27.0,M,H,Atwater,OK,False,undetermined,Not fleeing,False,-106.51140000000001,30.694499999999998,True
2019-12-12,shot,gun,44.0,M,W,Anaheim,TX,False,attack,Not fleeing,False,-75.8664,35.8362,True
2015-11-15,shot,gun,57.0,M,H,Germantown,NV,True,attack,Not fleeing,False,-111.7098,36.8298,True
2015-09-04,shot,unarmed,31.0,M,H,Springtown,TX,False,other,,False,-100.6479,30.0735,True
2015-11-21,shot,gun,30.0,M,N,Colbert,SD,False,attack,Not fleeing,True,-76.1409,31.05,True
2015-10-05,shot,gun,39.0,M,H,Midwest City,CA,False,other,Foot,True,-72.57690000000001,25.225199999999997,True
2016-12-06,shot,unarmed,35.0,M,W,Fruitland Park,KY,False,undetermined,Not fleeing,False,-100.8972,30.1455,True
2021-06-16,shot,vehicle,20.0,M,H,Bessemer City,CA,False,attack,Car,False,-76.58189999999999,36.9657,True
2018-10-14,shot,undetermined,33.0,F,W,Hall County,TX,False,undetermined,Car,False,-75.2967,33.7248,True
2021-03-31,shot,gun,31.0,M,W,DeKalb County,CA,False,attack,Not fleeing,False,-97.3404,33.084900000000005,True
2015-07-20,shot,gun,48.0,M,W,Winnie,AL,False,other,Not fleeing,False,-103.6584,32.5017,True
2017-07-09,shot,gun,23.0,M,N,Chicago,UT,False,attack,Foot,False,-79.128,38.7108,True
2021-06-07,shot,gun,34.0,M,B,Happy Valley,MN,False,attack,Not fleeing,False,-76.14450000000001,35.2395,True
2020-05-27,shot,gun,32.0,M,W,Fullerton,OH,False,other,Foot,False,-106.6248,30.589199999999998,True
2018-04-04,shot,gun,43.0,M,W,Mesa,OR,False,other,Not fleeing,False,-85.8267,26.8074,True
2018-08-25,shot,gun,64.0,M,B,Alamosa,NJ,False,attack,Not fleeing,False,-86.3253,33.0615,True
2015-07-03,shot,gun,25.0,M,W,West Covina,NE,False,attack,Car,False,-67.6323,36.031499999999994,True
2015-08-30,shot,vehicle,23.0,M,W,Tucson,WA,False,attack,Car,False,-77.6115,35.8416,True
2018-05-25,shot,toy weapon,35.0,M,W,Fort Morgan,OK,False,attack,Not fleeing,False,-77.544,35.7543,True
2016-09-03,shot,gun,24.0,M,A,Metropolis,CA,False,attack,Not fleeing,False,-77.094,38.6046,True
2018-01-06,shot,gun,43.0,M,B,Sparta,MD,True,attack,Not fleeing,False,-69.1011,35.4258,True
2021-03-12,shot,gun,30.0,F,W,Memphis,OR,True,attack,Not fleeing,False,-106.47630000000001,30.545099999999998,True
2016-06-10,shot,Taser,24.0,M,B,Iredell County,VA,True,other,Not fleeing,True,-108.9117,33.588,True
2016-03-24,shot,gun,33.0,M,W,Blue Springs,OH,True,attack,Not fleeing,False,-76.6071,27.8352,True
2015-02-02,shot,gun,27.0,M,B,Hummelstown,CA,True,other,Not fleeing,False,-69.3288,34.5222,True
2020-09-03,shot,gun,36.0,M,W,California City,AZ,False,attack,Not fleeing,True,-79.1649,38.7873,True
2015-07-07,shot,gun,27.0,M,W,Sugar Creek,GA,False,other,Not fleeing,True,-106.2216,30.5838,True
2016-03-20,shot,gun,30.0,M,B,Hopewell,NC,False,other,Not fleeing,False,-85.91669999999999,27.306,True
2017-05-10,shot,baseball bat,31.0,M,H,Portland,AZ,True,attack,Not fleeing,False,-87.0372,29.383200000000002,True
2017-05-03,shot,gun,34.0,M,B,San Francisco,TX,False,attack,Not fleeing,False,-72.4698,31.488300000000002,True
2018-10-29,shot,knife,31.0,M,H,Parkville,AL,True,attack,Not fleeing,True,-106.3629,30.4137,True
2017-04-24,shot,metal pipe,50.0,M,W,Wolf Creek,MS,False,attack,Not fleeing,False,-68.7303,33.1335,True
2015-06-03,shot,gun,35.0,M,B,Los Lunas,TX,False,attack,Not fleeing,False,-82.9413,29.2527,True
2016-12-12,shot,gun,45.0,M,B,Bakersfield,FL,False,attack,Not fleeing,True,-94.1166,34.4565,True
2021-09-06,shot,gun,79.0,M,W,Moriarty,OK,False,other,,False,-80.8956,31.570200000000003,True
2017-12-07,shot,gun,22.0,M,H,Denver,KY,False,other,Other,False,-109.3959,35.502300000000005,True
2018-12-21,shot,vehicle,40.0,M,W,Azusa,IL,False,other,Car,False,-106.20989999999999,30.6576,True
2020-04-27,shot,vehicle,34.0,M,H,Houston,IL,False,attack,Not fleeing,False,-74.1348,31.3209,True
2020-01-15,shot,chain,22.0,M,B,Lawrenceville,FL,False,attack,Not fleeing,False,-85.743,26.786700000000003,True
2019-09-17,shot,knife,33.0,M,W,Richmond,OH,True,attack,Not fleeing,True,-107.67150000000001,32.6691,True
2017-09-19,shot,knife,25.0,M,B,Monroe,NY,False,attack,Not fleeing,False,-83.2734,31.1436,True
2015-01-26,shot,gun,20.0,M,H,Denver,CA,False,attack,Foot,False,-111.5325,41.3865,True
2016-11-19,shot,gun,20.0,M,B,Anaheim,LA,True,attack,Not fleeing,True,-74.8161,38.139300000000006,True
2018-01-05,shot,gun,21.0,M,H,Long Beach,NM,False,other,Foot,False,-95.9409,31.6152,True
2016-12-30,shot,gun,25.0,M,W,Miami,AZ,False,attack,Foot,False,-109.8702,33.896699999999996,True
2019-11-26,shot,gun,43.0,M,B,Sparks,NY,False,attack,,False,-87.9507,27.9864,True
2018-04-01,shot,gun,33.0,M,H,Tampa,CA,True,attack,Foot,False,-100.7676,36.240300000000005,True
2018-01-23,shot,knife,51.0,M,W,League City,TX,True,other,Not fleeing,False,-85.0635,31.878899999999998,True
2016-07-06,shot,gun,25.0,M,W,Falcon Heights,OK,False,attack,Foot,False,-73.0782,31.2453,True
2019-05-09,shot,gun,27.0,M,W,Seattle,GA,False,attack,Car,False,-76.0599,35.4357,True
2015-01-13,shot,gun,34.0,M,W,Jourdanton,CO,False,attack,Foot,False,-73.2699,25.6401,True
2016-09-19,shot,gun,27.0,M,W,Spring,AK,True,other,Not fleeing,True,-81.1737,27.446399999999997,True
2017-09-01,shot,gun,74.0,M,W,Mount Hope,FL,False,attack,Foot,True,-93.89339999999999,35.760600000000004,True
2016-07-28,shot,gun,38.0,M,W,City Terrace,NH,True,other,Not fleeing,False,-79.9092,39.4056,True
2018-06-06,shot,gun and knife,51.0,M,W,LaGrange,FL,True,attack,Not fleeing,True,-94.5558,35.7201,True
2021-07-04,shot,gun,51.0,M,W,Salemburg,MO,False,attack,Not fleeing,False,-88.8318,26.5482,True
2019-09-09,shot,knife,26.0,M,B,Oklahoma City,VA,False,attack,Not fleeing,False,-77.3514,30.4191,True
2017-01-09,shot and Tasered,gun,16.0,M,W,Phoenix,KY,False,attack,,False,-100.90530000000001,30.1455,True
2017-03-04,shot,gun,23.0,M,W,Cabazon,VA,False,other,Other,True,-80.19539999999999,38.045700000000004,True
2015-01-17,shot,knife,36.0,M,W,Fort Worth,NE,False,other,Not fleeing,False,-96.0876,29.088,True
2015-07-06,shot and Tasered,gun,37.0,M,H,Los Angeles,NY,False,other,Foot,False,-109.95570000000001,33.9741,True
2017-05-12,shot,toy weapon,27.0,M,B,Jupiter,NJ,False,other,Not fleeing,False,-83.9142,34.8345,True
2017-06-12,shot,gun,30.0,M,W,Cade,NC,True,attack,Not fleeing,False,-76.1319,33.8418,True
2020-05-26,shot,gun,43.0,M,B,Lansing,AL,False,attack,Not fleeing,False,-107.20079999999999,41.6205,True
2021-05-08,shot,gun,31.0,M,W,Clarksville,NY,False,other,Not fleeing,False,-80.8785,40.608,True
2020-10-16,shot,vehicle,50.0,M,W,Huntsville,FL,False,attack,Car,False,-105.96329999999999,30.662100000000002,True
2019-04-18,shot,gun,60.0,M,W,Coon Rapids,NE,False,attack,Not fleeing,False,-142.0713,19.1745,True
2020-02-20,shot,vehicle,38.0,M,H,DeKalb County,CA,False,other,Not fleeing,False,-84.76650000000001,40.997699999999995,True
2016-06-24,shot,sharp object,30.0,M,B,Riverview,GA,False,attack,Not fleeing,False,-73.206,30.455099999999998,True
2015-07-09,shot,crossbow,24.0,M,W,Phoenix,OH,True,attack,Not fleeing,False,-74.17620000000001,31.322699999999998,True
2016-01-16,shot,toy weapon,32.0,M,B,Beaverton,MD,False,attack,Not fleeing,True,-103.1562,29.448899999999995,True
2020-12-30,shot,knife,45.0,M,B,Waverly,NC,False,other,,False,-106.2657,30.5721,True
2017-04-07,shot,gun,42.0,M,W,Kyle,CO,True,other,Not fleeing,False,-106.281,30.5721,True
2016-01-18,shot,gun,36.0,M,A,Tucson,SC,False,attack,Not fleeing,False,-79.4196,38.6847,True
2018-04-20,shot,gun,38.0,M,W,Foresthill,VA,False,attack,Car,False,-132.9102,58.3695,True
2018-05-11,shot,gun,23.0,M,W,Talihina,MT,True,attack,Not fleeing,False,-79.128,38.7108,True
2015-03-10,shot,gun and vehicle,23.0,M,W,Ontario,AZ,False,attack,Car,False,-63.18,39.7143,True
2017-02-07,shot,gun,38.0,M,H,Jackson County,CA,False,attack,Not fleeing,False,-109.0287,33.998400000000004,True
2022-10-01,shot,knife,19.0,M,W,Denver,TX,True,other,Not fleeing,False,-110.817,39.711600000000004,True
2017-04-14,shot,unknown weapon,23.0,M,H,Spanaway,TX,False,other,Not fleeing,False,-87.0975,29.605500000000003,True
2015-07-18,shot,gun,17.0,M,W,Colby,CA,True,attack,Not fleeing,False,-80.33940000000001,28.150199999999998,True
2021-03-28,shot,gun,61.0,M,H,Lompoc,CT,False,other,Not fleeing,False,-68.82390000000001,35.386199999999995,True
2019-08-22,shot,vehicle,29.0,M,W,Albuquerque,TN,False,attack,Car,False,-69.597,34.7256,True
2015-11-03,shot,gun,28.0,M,W,Marksville,MO,False,attack,Not fleeing,False,-94.1166,34.4565,True
2016-06-20,shot,toy weapon,50.0,M,W,Lake Havasu City,NY,True,other,Not fleeing,True,-101.08529999999999,30.240000000000002,True
2019-01-22,shot,gun,19.0,M,W,Atlanta,CA,True,attack,Not fleeing,False,-73.08,30.6657,True
2018-10-17,shot,knife,81.0,M,W,Memphis,CA,True,other,Not fleeing,False,-73.49040000000001,25.0551,True
2019-02-13,shot,gun,43.0,F,H,Apex,GA,False,attack,Not fleeing,True,-107.7498,35.2656,True
2018-01-16,shot,vehicle,35.0,M,B,Adams County,TX,False,attack,Car,False,-71.32679999999999,30.9132,True
2021-09-07,shot,gun,28.0,M,H,Clearwater,TX,False,other,,False,-78.1641,30.754799999999996,True
2021-02-27,shot,knife,20.0,M,A,Wadena County,CA,True,other,Not fleeing,False,-71.7813,35.838899999999995,True
2018-01-16,shot,knife,51.0,M,B,Adams County,NY,False,attack,Not fleeing,False,-87.4152,30.741299999999995,True
2015-09-17,shot,unarmed,52.0,M,W,Beaverton,OK,False,other,Not fleeing,False,-100.4913,31.6782,True
2015-01-24,shot,undetermined,31.0,M,N,Fort Worth,ID,False,other,Car,False,-94.4802,35.9127,True
2018-03-23,shot,gun,25.0,M,W,Abilene,FL,False,attack,Not fleeing,False,-85.8456,32.3523,True
2016-06-14,shot,toy weapon,24.0,M,N,Amarillo,OK,False,attack,Foot,False,-84.618,39.776399999999995,True
2018-01-31,shot,gun,35.0,M,B,St. James,TX,False,attack,,False,-90.1737,37.2807,True
2020-06-26,shot,gun,32.0,M,H,Elko,TX,False,attack,Not fleeing,False,-68.0076,35.7804,True
2020-01-21,shot,gun,35.0,M,W,Jacksonville,MN,False,attack,Not fleeing,False,-73.458,34.5321,True
2020-04-09,shot,knife,22.0,M,W,Brandon,VA,False,other,Not fleeing,False,-79.1802,37.6704,True
2015-07-13,shot and Tasered,gun and knife,30.0,M,W,Stone Mountain,MA,False,other,Not fleeing,False,-107.2863,32.6655,True
2016-05-30,shot,gun and knife,56.0,M,W,Tucson,SC,True,other,Not fleeing,False,-78.74369999999999,29.8863,True
2017-06-02,shot,gun,30.0,M,W,Tulsa,MT,False,attack,,False,-106.1793,30.518099999999997,True
2015-01-14,shot,gun,26.0,M,W,Old Bridge,OR,False,attack,Not fleeing,True,-66.8421,36.5157,True
2017-08-20,shot,gun,52.0,M,B,Yellville,TX,False,attack,Not fleeing,False,-91.95930000000001,39.082499999999996,True
2017-08-04,shot,box cutter,59.0,F,H,Spanish Springs,CA,False,attack,Not fleeing,True,-101.2302,31.0743,True
2018-09-16,shot,gun,24.0,M,W,Shreveport,NV,False,attack,Not fleeing,True,-100.6641,30.041099999999997,True
2020-02-20,shot,gun,44.0,M,H,DeKalb County,TN,False,attack,Not fleeing,False,-75.4119,30.051899999999996,True
2021-09-03,shot,gun,27.0,M,W,Oak Creek,NV,True,attack,Not fleeing,False,-74.3544,24.7158,True
2015-04-27,shot,gun,18.0,M,A,Detroit,SD,False,attack,Not fleeing,True,-86.5638,29.053799999999995,True
2020-11-02,shot,knife,37.0,M,W,Lynn,CO,False,attack,Not fleeing,True,-72.09809999999999,24.001199999999997,True
2018-06-29,shot,gun,30.0,M,B,Pomona,CO,False,attack,Not fleeing,False,-110.1132,36.5274,True
2016-01-29,shot,gun,25.0,M,W,Phenix City,MI,True,other,Not fleeing,False,-106.3449,30.3885,True
2017-11-10,shot,unknown weapon,48.0,M,W,Phoenix,MO,False,other,Not fleeing,False,-105.96329999999999,30.654899999999998,True
2021-01-26,shot,gun,64.0,M,W,Mobile,LA,False,attack,Not fleeing,False,-105.5277,29.880000000000003,True
2021-03-26,shot,gun,45.0,M,B,Quincy,GA,False,other,Foot,False,-100.9872,30.1455,True
2021-02-05,shot,knife,31.0,M,B,Pine Hills,MD,True,attack,Not fleeing,True,-69.14699999999999,35.5212,True
2017-01-15,shot,vehicle,49.0,M,H,Long Beach,TX,False,attack,Car,False,-84.9195,31.6782,True
2019-10-10,shot,gun,37.0,M,W,Farmington,TX,False,attack,Foot,False,-105.3297,29.471400000000003,True
2022-10-18,shot,knife,39.0,M,A,San Diego,WA,True,attack,Not fleeing,False,-83.16629999999999,28.2114,True
2015-11-04,shot,gun,27.0,M,H,Pacific Beach,CA,True,attack,,True,-102.66029999999999,36.665099999999995,True
2022-06-18,shot,gun,25.0,M,W,Milwaukie,FL,False,attack,Car,False,-91.69380000000001,31.6998,True
2016-04-20,shot,unarmed,60.0,M,H,Homestead,CA,False,other,Car,False,-102.8916,31.0446,True
2017-07-15,shot,gun,61.0,M,W,Arlington,OR,False,attack,Not fleeing,False,-66.5226,36.747,True
2015-01-17,shot,gun,46.0,M,W,Fort Worth,LA,False,attack,Car,False,-81.036,26.9334,True
2015-06-02,shot,gun,21.0,M,W,Roslindale,GA,False,other,,False,-74.7675,35.9523,True
2015-08-27,shot,gun,57.0,M,H,Los Angeles,AZ,False,attack,Foot,True,-81.225,34.7985,True
2019-01-04,shot,gun,25.0,M,W,Amarillo,TX,False,attack,Not fleeing,True,-79.57350000000001,30.4029,True
2020-02-09,shot,knife,36.0,M,W,Kennewick,MO,False,other,,False,-103.1562,29.448899999999995,True
2019-12-21,shot,box cutter,57.0,M,H,Evansville,NM,False,attack,Not fleeing,False,-76.8663,31.526100000000003,True
2019-11-09,shot,vehicle,25.0,M,W,Union County,VA,True,other,Not fleeing,True,-74.6973,35.891099999999994,True
2016-06-26,shot,gun,55.0,M,W,Thomaston,WI,False,attack,Not fleeing,False,-73.3329,32.261399999999995,True
2019-06-28,shot,gun,26.0,M,W,Pearl,TX,False,attack,Not fleeing,False,-77.7528,29.2194,True
2020-05-01,shot,gun,30.0,M,W,Portland,IA,False,other,Not fleeing,False,-103.6269,32.5206,True
2017-02-10,shot,knife,18.0,M,B,Vancouver,VA,False,other,Not fleeing,False,-84.339,41.8797,True
2016-06-26,shot,vehicle,40.0,M,W,Columbia Township,SC,False,attack,Car,False,-87.02009999999999,30.825,True
2015-07-27,shot,gun and knife,43.0,M,H,Houma,NV,False,attack,Car,False,-74.07180000000001,25.2549,True
2017-07-27,shot,gun,17.0,M,B,Los Angeles,FL,False,other,Foot,False,-76.0725,35.396100000000004,True
2019-03-01,shot,vehicle,75.0,M,W,Honolulu,MD,False,other,Not fleeing,True,-77.2047,34.4394,True
2018-12-28,shot,gun,29.0,M,H,Tullahoma,TX,False,other,Not fleeing,False,-74.60730000000001,30.809699999999996,True
2015-06-20,shot and Tasered,knife,44.0,M,H,Chicago,OR,False,other,Not fleeing,False,-68.733,33.137100000000004,True
2021-06-20,shot,gun,20.0,M,B,Kansas City,TX,False,attack,Not fleeing,False,-74.26440000000001,25.227,True
2020-12-28,shot,undetermined,57.0,M,B,Kaneohe,IL,False,other,Car,False,-83.8647,27.2466,True
2018-03-08,shot,crossbow,34.0,M,W,Spotsylvania,MD,True,attack,,False,-110.0034,42.6456,True
2018-03-06,shot,gun,45.0,M,W,Shelbyville,WV,False,other,Not fleeing,False,-75.3489,29.382299999999997,True
2020-11-03,shot,gun,24.0,M,H,Jefferson County,AZ,False,attack,,False,-75.2796,29.5308,True
2017-01-21,shot,ax,35.0,M,B,Jean,MI,True,other,Not fleeing,False,-81.0648,26.874,True
2017-12-21,shot,knife,40.0,M,W,Greeley,WA,False,attack,Foot,True,-77.95349999999999,34.692299999999996,True
2015-06-03,shot,unarmed,18.0,M,W,Delano,IA,True,other,Not fleeing,False,-71.9379,33.568200000000004,True
2016-09-05,shot,gun,40.0,M,W,Ellis County,TN,False,other,,False,-106.38,30.538800000000002,True
2019-06-12,shot,gun,54.0,M,B,Farmers Branch,MO,True,attack,Not fleeing,False,-99.87209999999999,28.7748,True
2015-06-27,shot,vehicle,29.0,F,H,Tahlequah,CA,False,attack,Not fleeing,False,-85.8852,26.6427,True
2022-10-27,shot,gun,32.0,M,B,Hebbronville,MS,True,attack,Not fleeing,False,-73.20060000000001,25.6698,True
2017-10-11,shot,knife,47.0,M,B,Valdez,CA,False,attack,,False,-69.01559999999999,37.3707,True
2015-03-05,shot,gun,22.0,M,A,Lincoln,HI,False,attack,Not fleeing,False,-77.51429999999999,35.64,True
2015-03-06,shot,gun,44.0,M,H,Aurora,TN,False,attack,Not fleeing,False,-105.7338,30.6117,True
2022-10-18,shot,gun,20.0,M,H,Sparks,CA,False,attack,Not fleeing,False,-76.7097,31.491,True
2020-08-28,shot,gun,65.0,M,W,Elkridge,MI,False,attack,Foot,False,-87.6807,32.289300000000004,True
2018-08-29,shot,knife,53.0,M,H,Washington Court House,MI,False,other,Not fleeing,False,-73.8054,31.5207,True
2017-07-04,shot,machete,22.0,M,H,Pleasant View,NE,True,attack,Not fleeing,True,-79.2054,38.8206,True
2016-01-31,shot,toy weapon,17.0,M,B,Bakersfield,GA,True,attack,Not fleeing,False,-73.7811,25.316100000000002,True
