date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2018-05-03,shot,unarmed,44.0,M,N,Sandia,CA,False,other,Foot,False,-104.649,38.256,True
2021-10-05,shot,toy weapon,27.0,M,B,Los Angeles,CA,False,other,Not fleeing,False,-84.525,39.329,True
2016-08-05,shot,toy weapon,49.0,M,B,Beaver Dam,CA,False,attack,Not fleeing,True,-74.161,40.921,True
2015-08-08,shot,knife,37.0,M,W,Brookshire,CA,False,attack,Not fleeing,False,-76.651,39.194,True
2020-08-31,shot,sword,45.0,M,H,Aztec,CA,False,other,Foot,False,-100.626,43.188,True
2016-07-01,shot,gun,27.0,M,B,Cartersville,CA,False,attack,Not fleeing,False,-84.402,42.244,True
2018-06-14,shot,gun,25.0,M,H,Las Vegas,CA,False,attack,Foot,False,-122.438,47.111,True
2015-03-01,shot,gun,38.0,M,B,Los Angeles,CA,False,attack,,False,-106.342,31.694,True
2021-01-08,shot,gun,36.0,M,W,Robbinsdale,CA,False,attack,Not fleeing,False,-82.659,27.82,True
2018-10-18,shot,gun,18.0,M,W,Elkhorn,CA,False,attack,Not fleeing,False,-117.226,32.957,True
2019-06-23,shot and Tasered,machete,24.0,M,W,Springfield,CA,True,other,Not fleeing,True,-80.861,35.407,True
2015-10-30,shot,gun,25.0,M,B,Burkesville,CA,False,attack,Not fleeing,False,-82.437,28.079,True
2018-10-29,shot,gun,67.0,M,W,Parkville,CA,False,other,Car,True,-104.326,39.734,True
2021-01-26,shot,gun,42.0,M,B,Mobile,CA,False,attack,Not fleeing,False,-96.069,32.407,True
2021-08-04,shot,gun,22.0,M,W,Glendora,CA,False,attack,Not fleeing,False,-119.163,38.986,True
2016-05-29,shot,unknown weapon,17.0,M,B,Stoneville,CA,False,other,Not fleeing,False,-88.418,44.243,True
2018-03-10,shot,machete,53.0,M,W,Hillsboro,CA,False,other,Car,False,-82.245,34.753,True
2015-02-17,shot,unknown weapon,39.0,M,W,Gaston County,CA,False,other,Not fleeing,False,-116.405,34.168,True
2017-04-29,shot,unknown weapon,26.0,M,B,Balch Springs,CA,False,other,Not fleeing,False,-84.293,33.877,True
2021-07-25,shot,gun,40.0,M,B,Atlanta,CA,False,attack,Foot,False,-104.896,39.578,True
2021-03-20,shot,knife,30.0,M,W,Centerville,CA,False,other,Not fleeing,False,-112.013,33.451,True
2015-04-28,shot,vehicle,25.0,M,W,Marion,CA,False,attack,Not fleeing,False,-105.475,39.446,True
2015-08-15,shot,gun,32.0,M,B,Hanover,CA,False,other,Not fleeing,False,-110.956,32.149,True
2021-01-21,shot,unknown weapon,42.0,M,W,College Station,CA,False,attack,Not fleeing,True,-117.203,32.872,True
2022-03-27,shot,piece of wood,37.0,M,W,Lexington,CA,False,other,Not fleeing,False,-122.775,45.005,True
2020-08-24,shot,gun,23.0,M,B,Lincoln County,CA,False,attack,Not fleeing,False,-77.548,35.918,True
2018-01-18,shot,gun,30.0,M,B,Harrisburg,CA,False,attack,Not fleeing,False,-115.132,36.205,True
2016-01-16,shot,toy weapon,42.0,M,W,Beaverton,CA,False,other,Not fleeing,False,-118.191,33.795,True
2015-12-29,shot,gun,36.0,M,B,Santa Nella,CA,True,attack,Not fleeing,False,-91.124,30.838,True
2017-09-17,shot,toy weapon,72.0,M,B,Oak Harbor,CA,False,attack,Not fleeing,False,-118.264,34.051,True
2022-06-21,shot,knife,18.0,M,W,Covington,CA,True,other,Foot,False,-83.598,34.631,True
2017-07-04,shot,gun,45.0,M,B,Belleville,CA,False,attack,Not fleeing,False,-84.449,33.58,True
2017-09-24,shot,gun,50.0,M,O,New Castle,CA,False,attack,,False,-97.006,32.835,True
2018-11-29,shot,gun,65.0,M,W,Old Town,CA,True,attack,Not fleeing,False,-87.743,41.886,True
2019-07-31,shot,knife,40.0,M,N,Chattanooga,CA,False,other,Not fleeing,False,-94.526,39.103,True
2020-11-17,shot,gun,37.0,M,A,Miami,CA,False,attack,Not fleeing,True,-110.968,32.186,True
2015-09-22,shot,gun,28.0,M,W,Niceville,CA,True,attack,Not fleeing,False,-108.831,37.55,True
2021-03-14,shot,gun,26.0,M,W,Los Angeles,CA,False,attack,Foot,False,-119.009,35.354,True
2017-12-15,shot,gun,21.0,M,W,McMinnville,CA,False,attack,Not fleeing,False,-74.084,40.707,True
2016-05-28,shot,gun,38.0,M,A,Eastaboga,CA,False,other,Not fleeing,False,-93.156,45.006,True
2018-01-12,shot,gun,23.0,M,W,Puyallup,CA,True,attack,Not fleeing,False,-95.762,39.054,True
2017-10-22,shot,gun,50.0,M,N,St. Joseph,CA,False,attack,Not fleeing,False,-97.796,30.352,True
2018-03-28,shot,unarmed,35.0,M,W,Stillwater,CA,False,other,Not fleeing,False,-91.523,44.844,True
2022-05-25,shot and Tasered,pick-axe,18.0,M,W,Myrtle Creek,CA,True,other,Not fleeing,False,-84.491,33.644,True
2022-10-13,shot,gun,46.0,M,B,Topeka,CA,False,attack,Other,False,-99.468,27.47,True
2016-03-19,shot,toy weapon,25.0,M,H,White Plains,CA,True,other,Not fleeing,False,-84.957,32.422,True
2019-08-05,shot,gun,59.0,M,W,Rifle,CA,False,attack,Foot,False,-77.817,42.794,True
2015-04-11,shot,undetermined,31.0,M,H,Sand Springs,CA,False,undetermined,,False,-77.444,38.307,True
2020-01-06,shot,knife,59.0,M,W,Albuquerque,CA,False,other,Not fleeing,False,-76.278,36.86,True
2020-07-16,shot,gun,36.0,M,H,Knox County,CA,False,attack,Foot,False,-85.13,41.128,True
2017-12-02,shot,knife,25.0,M,W,Colorado Springs,CA,False,attack,Not fleeing,False,-92.526,34.604,True
2019-03-27,shot,gun,43.0,M,W,Terrytown,CA,True,attack,Not fleeing,False,-94.272,39.037,True
2017-08-16,shot,gun,44.0,M,H,Livermore,CA,False,attack,Not fleeing,False,-93.067,44.961,True
2016-08-08,shot,gun,27.0,M,B,Wilkesboro,CA,True,attack,Not fleeing,False,-95.976,36.075,True
2021-06-21,shot,gun,36.0,M,N,Arvada,CA,False,other,Foot,False,-118.114,33.955,True
2017-04-22,shot,gun,44.0,M,W,Yuba City,CA,False,attack,Not fleeing,False,-86.069,39.995,True
2020-12-09,shot,knife,24.0,M,W,Fort Atkinson,CA,True,other,Car,True,-79.882,40.442,True
2021-01-04,shot,gun,23.0,M,O,Payson,CA,False,attack,Foot,False,-92.268,34.748,True
2019-06-18,shot,gun,50.0,M,W,Syracuse,CA,False,attack,Not fleeing,False,-95.015,33.989,True
2021-04-02,shot,,45.0,M,W,Washington,CA,False,attack,Car,False,-96.977,32.8,True
2021-03-25,shot,gun,34.0,M,H,Seaford,CA,False,other,Not fleeing,False,-83.35,42.69,True
2022-06-19,shot and Tasered,baseball bat,19.0,M,B,Albuquerque,CA,False,attack,Not fleeing,False,-110.972,32.248,True
2019-12-11,shot and Tasered,baton,48.0,M,H,League City,CA,True,attack,Foot,False,-122.663,47.527,True
2015-09-21,shot,gun,33.0,F,W,Dallas,CA,False,other,Not fleeing,False,-87.323,35.266,True
2019-09-01,shot,,39.0,M,W,Caldwell,CA,False,other,Foot,False,-110.992,32.171,True
2015-07-30,shot,unarmed,48.0,M,W,Gardnerville Ranchos,CA,True,attack,Not fleeing,False,-102.645,32.719,True
2020-04-10,shot,unknown weapon,31.0,M,B,Philadelphia,CA,False,other,,False,-71.033,42.272,True
2022-11-09,shot and Tasered,unarmed,24.0,M,B,Catoosa,CA,False,attack,Not fleeing,False,-94.63,39.095,True
2018-08-29,shot,gun,63.0,M,B,Washington Court House,CA,False,attack,Not fleeing,False,-117.4,34.005,True
2018-07-28,shot,knife,21.0,M,B,Toledo,CA,True,other,Foot,False,-81.739,30.213,True
2020-09-05,shot,knife,41.0,M,B,Battle Creek,CA,True,other,Not fleeing,False,-98.409,29.509,True
2017-07-20,shot,ax,56.0,M,W,St. Louis,CA,False,other,,False,-115.057,36.244,True
2019-11-19,shot,undetermined,18.0,M,W,Preston,CA,False,attack,Not fleeing,False,-89.643,44.917,True
2020-02-09,shot,gun,36.0,M,B,Kennewick,CA,False,other,Car,False,-81.662,30.334,True
2016-09-06,shot,,38.0,M,B,Gray,CA,False,attack,Car,False,-80.383,36.03,True
2019-11-07,shot,unarmed,56.0,M,W,Ashtabula Township,CA,False,other,Foot,True,-82.355,36.576,True
2015-12-21,shot,knife,61.0,M,W,Deltona,CA,False,other,Foot,False,-70.28,43.653,True
2019-06-23,shot,gun,30.0,M,B,Springfield,CA,False,attack,Other,False,-118.259,34.025,True
2022-10-21,shot,crossbow,52.0,M,W,Morrison,CA,False,other,Not fleeing,False,-76.879,40.249,True
2016-10-28,shot,unarmed,46.0,M,B,Sacramento,CA,False,other,Car,False,-122.43,37.458,True
2018-07-10,shot and Tasered,knife,52.0,M,W,Miami,CA,False,other,Not fleeing,True,-122.346,38.274,True
2018-02-21,shot,gun,23.0,F,B,Stutsman County,CA,False,attack,Not fleeing,False,-76.278,36.86,True
2017-06-09,shot,gun,45.0,M,W,Lyons,CA,True,attack,Not fleeing,False,-117.027,34.898,True
2019-04-09,shot,gun,45.0,M,W,Pueblo,CA,True,attack,Not fleeing,False,-95.356,29.733,True
2015-11-25,shot,BB gun,51.0,M,H,Eagar,CA,True,other,Not fleeing,False,-72.419,41.285,True
2015-08-23,shot,gun,32.0,M,B,Arab,CA,True,attack,Not fleeing,True,-90.82,43.856,True
2016-07-20,shot,knife,28.0,M,W,Santa Maria,CA,True,other,Not fleeing,False,-82.845,31.523,True
2020-12-10,shot,gun,28.0,M,H,Dumfries,CA,True,attack,Not fleeing,False,-81.643,30.79,True
2018-08-25,shot,gun,46.0,M,W,Manchester Township,CA,False,attack,Not fleeing,False,-89.143,37.831,True
2017-08-25,shot,knife,33.0,M,B,Sunrise,CA,False,attack,Foot,False,-157.885,21.328,True
2018-09-08,shot,gun,25.0,M,W,Citronelle,CA,False,attack,Foot,False,-93.278,37.05,True
2017-06-12,shot,unarmed,43.0,M,B,Trosper,CA,True,attack,Not fleeing,False,-82.408,34.633,True
2020-09-24,shot,gun,52.0,M,W,Templeton,CA,False,attack,Not fleeing,False,-75.219,39.942,True
2019-12-24,shot,unarmed,33.0,M,B,Oklahoma City,CA,False,attack,Not fleeing,False,-94.413,39.101,True
2022-03-24,shot,gun,29.0,M,H,Broward County,CA,False,attack,Foot,False,-76.61,39.309,True
2020-05-09,shot,,43.0,M,B,Silver Spring,CA,False,attack,Not fleeing,False,-77.031,38.995,True
2018-11-05,shot,unknown weapon,20.0,M,W,Cocke County,CA,False,other,Car,False,-87.398,39.37,True
2016-05-03,shot,incendiary device,45.0,M,B,Visalia,CA,False,other,Not fleeing,False,-71.135,42.461,True
2015-09-12,shot,unknown weapon,43.0,F,W,Sylacauga,CA,False,other,Not fleeing,False,-83.224,35.939,True
2020-05-10,shot and Tasered,knife,28.0,M,W,Joshua Tree,CA,False,attack,Not fleeing,False,-93.318,44.851,True
2017-02-23,shot,unarmed,52.0,M,W,Washington,CA,False,attack,Not fleeing,False,-111.878,40.763,True
2017-11-06,shot,knife,45.0,M,A,Barstow,CA,False,other,Foot,False,-82.72,28.272,True
2018-04-08,shot,gun,36.0,M,W,Louisville,CA,False,attack,Not fleeing,False,-149.859,61.208,True
2016-01-16,shot,gun,22.0,M,B,Belle Glade,CA,False,attack,Not fleeing,False,-80.916,41.804,True
2016-06-09,shot,gun,20.0,M,W,Birmingham,CA,False,other,Car,False,-106.615,35.109,True
2017-07-20,shot,gun,67.0,M,W,St. Louis,CA,False,attack,Not fleeing,True,-81.458,28.135,True
2020-02-24,shot,unarmed,35.0,M,B,Milwaukee,CA,True,attack,Other,True,-154.92,19.529,True
2020-09-24,shot,knife,37.0,M,B,Airway Heights,CA,False,other,Not fleeing,False,-75.377,39.779,True
2017-02-09,shot,vehicle,60.0,M,W,Lake Stevens,CA,False,attack,Car,False,-122.243,37.809,True
2018-11-10,shot,gun,34.0,M,A,Clarksdale,CA,False,attack,Not fleeing,False,-88.519,30.359,True
2016-03-26,shot,gun and knife,60.0,M,B,Tampa,CA,True,other,Not fleeing,False,-93.986,29.955,True
2019-07-31,shot,gun,44.0,M,B,Council Bluffs,CA,False,attack,Foot,False,-92.263,37.131,True
2022-03-27,shot,gun,37.0,M,W,Lexington,CA,False,attack,Not fleeing,False,-73.707,42.723,True
2017-08-17,shot,,39.0,M,W,Crenshaw County,CA,False,attack,Car,False,-80.252,25.897,True
2019-12-01,shot,gun,32.0,M,W,Plant City,CA,True,other,Car,False,-112.151,33.611,True
2015-03-19,shot,knife,62.0,M,W,Middleton,CA,False,other,Not fleeing,False,-76.654,39.302,True
2015-07-12,shot,gun,19.0,M,H,River Forest,CA,True,attack,Other,True,-83.438,33.964,True
2020-08-06,shot,gun,28.0,M,W,Ventnor,CA,True,attack,Car,False,-112.032,43.498,True
2019-11-08,shot,gun,28.0,M,B,Lincolnton,CA,False,other,Other,False,-120.078,36.975,True
2019-02-12,shot and Tasered,knife,42.0,M,B,Fresno,CA,False,other,Not fleeing,True,-76.498,42.437,True
2016-05-29,shot,gun,31.0,M,W,Stoneville,CA,False,other,Not fleeing,False,-122.257,38.104,True
2016-10-30,shot,toy weapon,27.0,M,W,Boston,CA,False,other,Not fleeing,False,-93.709,32.538,True
2019-05-10,shot,machete,54.0,M,W,Tulsa,CA,False,attack,Not fleeing,False,-123.989,41.364,True
2015-04-14,shot,,37.0,M,H,DeSoto,CA,False,attack,Not fleeing,False,-104.77,38.801,True
2017-01-23,shot,gun,28.0,M,A,Brooklet,CA,False,other,Not fleeing,False,-118.339,34.01,True
2017-08-02,shot,gun,17.0,M,W,Coushatta,CA,False,attack,Not fleeing,False,-96.753,32.771,True
2021-01-24,shot,gun,25.0,M,W,Wichita Falls,CA,False,attack,Car,False,-115.105,36.195,True
2019-12-26,shot,gun,38.0,M,B,Auburndale,CA,False,attack,Car,False,-82.727,38.518,True
2017-09-15,shot,knife,28.0,M,H,San Jose,CA,False,other,Not fleeing,False,-97.173,31.58,True
2016-01-18,shot,gun,49.0,M,W,Medford,CA,True,attack,Not fleeing,False,-76.875,38.1,True
2020-06-25,shot,knife,34.0,M,W,Atlanta,CA,True,other,Not fleeing,False,-118.261,34.03,True
2015-10-14,shot,knife,18.0,M,W,Cartersville,CA,False,other,,False,-114.668,32.702,True
2015-04-01,shot,gun,36.0,M,B,Hamilton,CA,False,other,Foot,False,-106.716,35.131,True
2015-08-08,shot,gun,34.0,M,W,Gastonia,CA,True,other,Not fleeing,True,-76.44,39.31,True
2015-10-11,shot,knife,37.0,M,H,West Odessa,CA,True,other,Not fleeing,False,-94.413,39.101,True
2016-08-08,shot,gun,28.0,M,B,Little Mountain,CA,False,other,Foot,False,-116.458,33.823,True
2019-11-19,shot,metal pipe,51.0,M,W,San Bernardino,CA,True,attack,Not fleeing,False,-121.299,37.93,True
2019-02-12,shot,gun,31.0,M,B,Cinco Ranch,CA,False,attack,Not fleeing,False,-83.887,35.99,True
2016-02-20,shot,gun,26.0,M,W,Iuka,CA,False,attack,Not fleeing,False,-120.599,46.567,True
2016-10-20,shot,gun,31.0,F,B,Jacksonville,CA,False,attack,Foot,False,-94.254,36.34,True
2020-09-24,shot,gun,28.0,M,W,Airway Heights,CA,False,attack,Not fleeing,False,-84.283,33.386,True
2021-09-18,shot,gun,25.0,M,W,Nashville,CA,False,attack,Not fleeing,False,-112.172,33.553,True
2016-09-05,shot,knife,39.0,F,B,Austin,CA,False,other,Not fleeing,False,-104.994,39.849,True
2018-06-29,shot,vehicle,33.0,M,B,Lawrenceburg,CA,False,attack,Not fleeing,False,-87.504,37.991,True
2016-01-04,shot,gun,56.0,M,H,Ragley,CA,False,attack,Foot,False,-83.038,40.295,True
2020-05-28,shot,gun,28.0,M,H,North Little Rock,CA,False,other,Foot,True,-122.852,45.505,True
2020-07-26,shot,knife,28.0,M,B,Mt. Airy,CA,True,other,Not fleeing,False,-117.913,34.128,True
2015-10-18,shot,gun,21.0,M,H,Fresno,CA,False,attack,Car,False,-119.758,34.411,True
2016-01-18,shot,knife,35.0,F,W,Orlando,CA,False,attack,Foot,False,-90.25,38.656,True
2022-01-01,shot,gun,38.0,M,W,Canton,CA,False,attack,Not fleeing,False,-105.075,40.398,True
2015-01-21,shot,gun,29.0,M,W,Chapeno,CA,True,attack,Not fleeing,False,-76.498,42.437,True
2015-04-10,shot,knife,50.0,M,W,Corning,CA,True,other,Other,False,-95.173,29.806,True
2016-07-31,shot,gun,24.0,M,W,Wapato,CA,False,attack,Not fleeing,False,-117.34,34.019,True
2019-10-08,shot,toy weapon,22.0,M,W,Beaumont,CA,False,attack,Not fleeing,False,-81.401,28.45,True
2015-07-16,shot,unarmed,61.0,M,B,Wauwatosa,CA,False,other,Other,True,-81.318,29.906,True
2015-10-22,shot,screwdriver,23.0,M,H,Pine Top,CA,False,other,Foot,True,-117.293,34.536,True
2019-09-08,shot,screwdriver,27.0,M,W,Tacoma,CA,True,other,Not fleeing,True,-84.871,35.122,True
2016-11-19,shot,gun,40.0,M,W,Anaheim,CA,False,other,Foot,True,-111.872,40.772,True
2017-01-15,shot,gun,24.0,M,A,Azusa,CA,False,other,Not fleeing,True,-95.77,34.933,True
2018-04-07,shot and Tasered,knife,17.0,M,W,Oroville,CA,False,attack,Not fleeing,False,-81.463,28.589,True
2020-12-14,shot and Tasered,knife,27.0,M,H,Houston,CA,False,attack,Not fleeing,True,-158.137,21.389,True
2017-11-10,shot,toy weapon,73.0,M,H,Gibson,CA,False,other,Not fleeing,False,-122.469,45.507,True
2015-07-10,shot,gun,38.0,M,B,Las Vegas,CA,False,other,Not fleeing,False,-121.994,37.541,True
2016-06-11,shot,knife,28.0,M,W,Maywood,CA,True,other,Foot,False,-97.716,30.234,True
2022-10-15,shot,,67.0,M,W,Fort Worth,CA,False,other,Car,False,-111.995,41.245,True
2015-12-22,shot,gun,65.0,M,W,Albuquerque,CA,False,attack,Not fleeing,False,-119.138,46.212,True
2022-11-22,shot,gun,25.0,M,B,Jacksonville,CA,False,attack,Not fleeing,False,-111.775,34.785,True
2021-01-20,shot,gun,52.0,M,W,Birmingham,CA,True,attack,Not fleeing,True,-76.655,39.498,True
2017-06-28,shot,machete,22.0,M,B,Nashville,CA,False,other,Not fleeing,True,-105.594,39.09,True
2018-03-24,shot,gun,43.0,M,B,Anchorage,CA,False,attack,Not fleeing,False,-88.038,43.101,True
2018-02-21,shot,gun,27.0,M,B,Stratford,CA,True,attack,Not fleeing,False,-111.263,47.497,True
2018-01-06,shot,gun,35.0,M,B,Round Rock,CA,True,other,Not fleeing,False,-92.157,32.503,True
2015-12-21,shot,knife,58.0,M,W,Canaan Township,CA,False,attack,Not fleeing,False,-122.43,37.458,True
2020-04-04,shot,gun,36.0,M,H,Nutter Fort,CA,False,attack,Other,False,-110.712,39.074,True
2017-08-02,shot,glass shard,27.0,M,W,Richmond,CA,False,other,Not fleeing,False,-79.882,40.442,True
2018-05-23,shot,knife,27.0,M,H,Gurnee,CA,False,other,Not fleeing,False,-89.309,43.532,True
2016-04-27,shot,gun,35.0,M,W,Atlanta,CA,False,other,Car,False,-105.047,39.701,True
2021-10-16,shot,gun,59.0,M,B,Tarpon Springs,CA,False,other,Car,False,-97.712,33.787,True
2016-04-06,shot,gun,52.0,M,H,Sylmar,CA,False,attack,Other,False,-81.735,41.486,True
2015-11-28,shot,vehicle,42.0,M,B,Seagoville,CA,False,attack,Not fleeing,False,-92.47,34.612,True
2015-11-21,shot,gun,33.0,F,W,Colbert,CA,False,attack,Not fleeing,False,-82.72,28.272,True
2021-11-08,shot,toy weapon,61.0,M,W,Monteagle,CA,True,attack,Not fleeing,True,-121.354,38.013,True
2019-01-16,shot,knife,46.0,M,W,Silver Spring,CA,False,other,Not fleeing,False,-122.101,37.693,True
2017-08-24,shot,screwdriver,33.0,M,W,Waterford Township,CA,True,attack,Car,False,-122.389,40.481,True
2018-07-03,shot,,46.0,M,B,Chicago,CA,False,attack,Car,False,-123.166,44.079,True
2018-01-25,shot,vehicle,35.0,M,B,Buford,CA,False,attack,Car,False,-78.401,36.309,True
2015-02-26,shot,,42.0,M,W,Sylvester,CA,False,attack,Car,False,-111.791,33.299,True
2021-01-05,shot,knife,23.0,M,H,Austin,CA,False,attack,Not fleeing,True,-73.444,41.386,True
2021-09-09,shot,gun,28.0,M,B,Humboldt County,CA,False,attack,Foot,False,-86.028,39.827,True
2022-04-11,shot,gun,22.0,M,W,Covington,CA,False,attack,Not fleeing,False,-93.082,35.365,True
2015-06-18,shot,knife,35.0,M,W,Coney Island,CA,True,other,Not fleeing,False,-72.025,42.289,True
2015-11-25,shot,gun,22.0,M,B,Eagar,CA,False,attack,Not fleeing,False,-83.749,33.85,True
2018-04-25,shot,vehicle,25.0,M,W,Denver,CA,True,other,Car,False,-95.27,29.763,True
2017-07-25,shot,unarmed,45.0,M,W,Richmond,CA,False,other,Not fleeing,False,-96.864,32.301,True
2021-06-24,shot,gun,26.0,M,A,Bakersfield,CA,False,attack,Not fleeing,False,-81.633,30.357,True
2015-09-18,shot,knife,40.0,M,W,Dickson,CA,False,other,,False,-80.25,34.941,True
2015-02-10,shot,gun,34.0,M,H,New Castle,CA,False,other,Foot,False,-106.566,35.076,True
2016-10-21,shot,gun,29.0,M,W,Muckleshoot Indian Reservation,CA,False,attack,Not fleeing,False,-105.087,40.567,True
2015-09-19,shot,gun,33.0,M,B,Slidell,CA,False,attack,Foot,False,-77.442,37.553,True
2017-03-13,shot,gun,25.0,M,B,Napa,CA,False,other,Foot,False,-108.901,37.323,True
2022-10-08,shot,gun,45.0,M,W,Hamilton,CA,False,attack,,True,-86.54,34.659,True
2018-10-18,shot,gun,40.0,M,W,Vineland,CA,True,attack,Not fleeing,False,-78.875,35.066,True
2016-09-30,shot,gun,56.0,M,W,Columbus,CA,True,attack,Not fleeing,False,-86.271,33.568,True
2015-03-18,shot,gun,81.0,M,W,Tallahassee,CA,False,attack,Foot,False,-106.768,32.339,True
2017-08-28,shot,knife,22.0,M,W,New Milford,CA,False,attack,Not fleeing,False,-98.571,29.413,True
2016-03-29,shot,gun,25.0,M,W,Aitkin,CA,False,other,Car,False,-98.34,41.016,True
2017-05-02,shot,gun,38.0,M,W,Irving,CA,True,attack,Not fleeing,False,-80.768,41.871,True
2016-01-27,shot,gun,39.0,M,H,Mansfield,CA,False,attack,Not fleeing,False,-122.296,37.806,True
2019-08-03,shot,knife,33.0,M,B,Loganville,CA,False,attack,Car,False,-80.231,25.89,True
2017-10-06,shot,vehicle,27.0,M,W,Perryopolis,CA,False,attack,Car,True,-97.828,33.47,True
2022-10-18,shot,gun,30.0,M,W,San Diego,CA,True,attack,Not fleeing,False,-97.977,35.726,True
2020-01-06,shot,knife,52.0,M,B,Albuquerque,CA,True,other,Not fleeing,False,-115.328,35.778,True
2020-01-05,shot,gun,34.0,M,B,Lubbock,CA,False,other,Not fleeing,False,-95.636,36.163,True
2015-01-27,shot,gun,47.0,M,W,Morenci,CA,False,attack,Not fleeing,False,-86.224,37.567,True
2020-09-02,shot,gun,31.0,M,W,Washington,CA,False,attack,Not fleeing,False,-118.333,33.989,True
2015-10-20,shot,unarmed,32.0,M,W,Louisville,CA,False,attack,Foot,False,-84.12,36.113,True
2020-09-21,shot,unknown weapon,18.0,M,W,Athens,CA,False,other,Not fleeing,False,-76.61,39.309,True
2016-12-07,shot,gun,36.0,M,W,Houston,CA,False,attack,Not fleeing,False,-100.743,46.809,True
2018-11-05,shot,gun,31.0,M,W,Port Charlotte,CA,False,attack,Not fleeing,False,-95.953,35.532,True
2019-04-01,shot,knife,50.0,M,W,LaFollette,CA,False,other,Not fleeing,False,-103.802,44.305,True
2015-08-27,shot and Tasered,gun,50.0,M,W,San Diego,CA,False,other,,False,-74.222,41.506,True
2019-01-10,shot,gun,39.0,M,W,Wichita,CA,False,attack,Car,False,-111.964,40.267,True
2016-06-25,shot,gun,31.0,M,W,Fresno,CA,False,attack,Other,False,-84.03,34.106,True
2020-06-18,shot,samurai sword,27.0,M,B,Westminister,CA,False,other,Not fleeing,False,-74.222,41.506,True
2016-11-22,shot,ax,21.0,M,H,Durham,CA,False,other,,False,-81.318,29.906,True
2015-11-20,shot,gun,52.0,M,H,Barstow,CA,False,attack,Not fleeing,False,-85.233,34.99,True
2019-12-31,shot,gun,18.0,M,B,Cross Lanes,CA,False,other,,False,-91.05,33.384,True
2019-10-30,shot,gun,42.0,M,W,Baltimore,CA,False,attack,Not fleeing,False,-96.628,32.81,True
2015-09-28,shot,gun,63.0,M,B,Miami,CA,False,attack,Car,False,-92.445,31.311,True
2021-10-17,shot,machete,40.0,M,H,Springfield,CA,True,attack,Not fleeing,False,-121.999,37.823,True
2017-04-24,shot,knife,30.0,F,B,Stewartstown,CA,False,attack,Not fleeing,False,-85.841,38.198,True
2015-02-04,shot,gun,16.0,M,W,Memphis,CA,False,attack,Car,False,-94.834,39.124,True
2015-03-05,shot,toy weapon,45.0,M,B,Burbank,CA,False,other,Not fleeing,False,-118.09,34.076,True
2020-07-10,shot,gun,43.0,M,B,Forksville,CA,False,attack,Not fleeing,False,-74.125,40.812,True
2016-06-24,shot,gun,35.0,M,H,Fulshear,CA,False,attack,Foot,False,-84.121,39.716,True
2016-03-31,shot,gun,26.0,M,W,Las Vegas,CA,True,attack,Foot,False,-118.296,33.939,True
2015-01-11,shot,vehicle,27.0,M,W,North Las Vegas,CA,False,attack,Car,False,-104.493,37.176,True
2015-05-21,shot,gun,36.0,M,W,Hackensack,CA,True,attack,Not fleeing,False,-117.287,34.136,True
2019-05-13,shot,gun,71.0,M,B,Baytown,CA,False,attack,Car,False,-80.241,25.962,True
2022-03-27,shot,Taser,29.0,M,N,San Benito,CA,False,attack,Car,False,-120.131,36.013,True
2016-09-26,shot,gun,42.0,M,H,Little Rock,CA,False,attack,Not fleeing,False,-97.725,35.406,True
2020-08-18,shot,,38.0,M,W,Pollocksville,CA,False,attack,Car,False,-93.954,38.999,True
2017-10-26,shot,gun,30.0,M,W,Fairhope,CA,False,other,Not fleeing,True,-111.878,40.763,True
2018-08-13,shot,gun,28.0,M,W,Richton Park,CA,False,attack,Car,False,-82.25,27.059,True
2019-07-07,shot,gun,53.0,M,W,Timberville,CA,True,other,Not fleeing,True,-81.529,35.94,True
2016-04-30,shot,gun,22.0,M,W,Los Angeles,CA,False,other,Not fleeing,False,-87.492,34.859,True
2020-03-20,shot,gun,35.0,M,W,Virginia Beach,CA,False,attack,Not fleeing,False,-110.926,32.222,True
2020-06-17,shot,gun,36.0,F,W,Rosamond,CA,False,attack,Not fleeing,False,-122.336,47.109,True
2018-10-10,shot,knife,50.0,M,W,Portland,CA,False,other,Foot,False,-96.643,40.893,True
2016-10-18,shot,toy weapon,27.0,M,W,Benton Harbor,CA,False,other,Other,False,-75.573,39.745,True
2015-09-13,shot,knife,24.0,M,B,McAlester,CA,False,other,Foot,False,-92.356,34.742,True
2016-07-31,shot,gun,45.0,M,B,Wapato,CA,False,attack,Not fleeing,False,-96.827,32.758,True
2020-12-09,shot,vehicle,26.0,F,O,La Marque,CA,False,attack,Not fleeing,False,-89.866,35.166,True
2016-02-24,shot,gun,33.0,M,W,Blue Springs,CA,False,other,Not fleeing,False,-74.221,40.736,True
2015-01-17,shot,gun,20.0,M,B,Muskogee,CA,False,attack,Car,False,-121.751,36.905,True
2021-12-22,shot,gun,58.0,M,H,Battle Creek,CA,False,attack,Car,False,-81.17,31.979,True
2019-03-20,shot,knife,38.0,M,H,San Antonio,CA,False,other,Not fleeing,False,-117.325,33.983,True
2019-01-28,shot,gun,22.0,M,H,Jackson,CA,False,attack,Foot,False,-85.01,32.471,True
2020-05-06,shot,gun,32.0,M,W,Commerce City,CA,False,attack,Not fleeing,False,-97.816,30.197,True
